gauss	gauss
gauze	garza
gawky	balordo
gay	dissoluto
gay	giocondo
gay	licenzioso
gay	vivace
gazelle	gazzella
gazette	gazzetta
gazette	giornale
gear	equipaggiamento
gecko	geco
gel	gel
gelatin	gelatina
gelatinize	gelatinizzarsi
gelatinous	gelatinoso
gelid	gelido
gem	gemma
gem	pietra preziosa
gender	genere
gene	gene
genealogy	genealogia
general	generale
general	generico
general	pubblico
generalissimo	generalissimo
generalization	generalizzazione
generalize	generalizzare
generally	generalmente
generate	generare
generate	produrre
generation	generazione
generation	produzione
generation	schiatta
generational	generazionale
generator	dinamo
generator	generatore
generic	generico
generous	generoso
generous	liberale
generous	munifico
genesis	genesi
genetic	genetico
geneticist	genetista
genetics	genetica
geneva	ginevra
genial	cordiale
genial	geniale
genic	genico
genital	genitale
genitival	genitivo
genius	genio
genocide	genocidio
gent	gentiluomo
genteel	distinto
genteel	nobile
gentian	genziana
gentle	cortese
gentle	dolce
gentle	fine
gentle	gentile
gentle	grazioso
gentle	lieve
gentle	moderato
gentle	placido
gentle	soave
gentleman	gentiluomo
gentleman	signore
gentleness	cortesia
gentleness	dolcezza
gentleness	gentilezza
gentlewoman	gentildonna
gentlewoman	signora
genuflect	genuflettersi
genuflect	inginocchiarsi
genuine	genuino
genuine	sincero
genuine	vero
genuinely	davvero
genus	genere
geocentric	geocentrico
geochemistry	geochimica
geodesist	geodeta
geodesy	geodesia
geodetic	geodetico
geographic	geografico
geographical	geografico
geography	geografia
geologist	geologo
geology	geologia
geometric	geometrico
geometrical	geometrico
geometry	geometria
geophysics	geofisica
germ	germe
germ	microbo
germanium	germanio
germanize	germanizzare
germinal	embrionale
germinal	germinale
germinate	germinare
germinate	nascere
germination	germinazione
gerund	gerundio
gestation	gestazione
gesticulate	gesticolare
gesture	gesto
get	afferrare
get	buscarsi
get	diventare
get	ottenere
get	prendere
get	procurare
get	ricevere
get	ritrarre
get about	muoversi
get drunk	ubriacarsi
get hold	impadronirsi
get hold of	appigliarsi
get in	salire
get into	entrare
get lost	perdersi
get lost	sperdersi
get on	salire
get together	radunarsi
get up	levarsi
get-up	veste
getaway	evasione
getaway	fuga
gettable	ottenibile
gewgaw	fronzolo
geyser	geyser
ghastly	orribile
ghetto	ghetto
ghost	anima
ghost	fantasma
ghost	spirito
ghostly	spettrale
giant	gigante
giant	gigantesco
giant	orco
gibbet	forca
gibbet	patibolo
gibe	beffa
giblets	frattaglie
gift	disposizione
gift	dono
gift	presente
gift	regalo
gift	talento
gifted	intelligente
gigantic	enorme
gigantic	gigantesco
giggle	ridacchiare
gigolo	gigolo
gild	dorare
gild	indorare
gilded	dorato
gilder	indoratore
gilding	doratura
gilding	indoratura
gillyflower	garofano
gilt	indoratura
gimlet	acuto
gimmick	trucco
gin	gin
ginger	animare
ginger	energia
ginger	zenzero
gingiva	gengiva
gingival	gengivale
gingivitis	gengivite
gipsy	gitano
giraffe	giraffa
gird	cingere
gird	circondare
girder	corrente
girdle	cinto
girdle	cintura
girdle	fascetta
girl	domestica
girl	ragazza
girlfriend	amica
girt	cingere
girth	cinghia
gist	nocciolo
give	dare
give	fornire
give	propinare
give	regalare
give back	restituire
give birth	partorire
give birth to	partorire
give up	abbandonare
give-and-take	compromesso
given	dato
giver	datore
glabrous	glabro
glacial	glaciale
glacier	ghiacciaio
