harlot	倡婦 [しょうふ]
harlot	娼妓 [しょうぎ]
harlot	娼婦 [しょうふ]
harlot	淫婦 [いんぷ]
harlot	遊女 [ゆうじょ]
harlotry	淫行 [いんこう]
harm	不都合 [ふつごう]
harm	仇 [あた]
harm	仇 [あだ]
harm	仇 [かたき]
harm	危害 [きがい]
harm	害 [がい]
harm	害する [がいする]
harm	害悪 [がいあく]
harm	害毒 [がいどく]
harm	損う [そこなう]
harm	損じる [そんじる]
harm	損なう [そこなう]
harm	損ねる [そこねる]
harm	禍害 [かがい]
harm	賊害 [ぞくがい]
harm	障り [さわり]
harmful	不為 [ふため]
harmful	毒の有る [どくのある]
harmless	何でもない [なんでもない]
harmless	何でも無い [なんでもない]
harmonic	倍音 [ばいおん]
harmonica	ハーモニカ
harmonica	手風琴 [てふうきん]
harmonious	仲睦まじい [なかむつまじい]
harmonious	和やか [なごやか]
harmonious	混然 [こんぜん]
harmonious	渾然たる [こんぜんたる]
harmonious	睦まじい [むつまじい]
harmonium	風琴 [ふうきん]
harmonization	ハーモナイゼーション
harmonize	ハモる
harmonize	ハーモナイズ
harmony	ハーモニー
harmony	円満 [えんまん]
harmony	円滑 [えんかつ]
harmony	円滑 [えんこつ]
harmony	協和 [きょうわ]
harmony	協調 [きょうちょう]
harmony	和 [わ]
harmony	和合 [わごう]
harmony	和声 [わせい]
harmony	団欒 [だんらん]
harmony	平和 [へいわ]
harmony	快調 [かいちょう]
harmony	映り [うつり]
harmony	融和 [ゆうわ]
harmony	調和 [ちょうわ]
harmony	諧調 [かいちょう]
harmony	配合 [はいごう]
harmony	音調 [おんちょう]
harness	装具 [そうぐ]
harness	馬具 [ばぐ]
harp	ハープ
harp	竪琴 [たてごと]
harpoon	ハープーン
harpoon	銛 [もり]
harpsichord	チェンバロ
harpsichord	ハープシコード
harpy	ハーピー
harrow	馬鍬 [まぐわ]
harsh	こっ酷い [こっぴどい]
harsh	どぎつい
harsh	刺々しい [とげとげしい]
